Date,Country,Name,Value
2022-09-01,Australia,Coconut Kernel Products,1379367
2022-10-01,Australia,Coconut Kernel Products,1051703
2022-11-01,Australia,Coconut Kernel Products,775680
2022-12-01,Australia,Coconut Kernel Products,1217566
2023-01-01,Australia,Coconut Kernel Products,660472
2023-02-01,Australia,Coconut Kernel Products,1148608
2023-03-01,Australia,Coconut Kernel Products,1387969
2023-04-01,Australia,Coconut Kernel Products,760051
2023-05-01,Australia,Coconut Kernel Products,975267
2023-06-01,Australia,Coconut Kernel Products,1469509
2023-07-01,Australia,Coconut Kernel Products,1479642
2023-08-01,Australia,Coconut Kernel Products,1793996
2023-09-01,Australia,Coconut Kernel Products,1426469
2023-10-01,Australia,Coconut Kernel Products,1295018
2023-11-01,Australia,Coconut Kernel Products,1435780
2023-12-01,Australia,Coconut Kernel Products,1133541
2024-01-01,Australia,Coconut Kernel Products,1041953
2024-02-01,Australia,Coconut Kernel Products,1214147
2024-03-01,Australia,Coconut Kernel Products,1621345
2024-04-01,Australia,Coconut Kernel Products,1561653
2024-05-01,Australia,Coconut Kernel Products,933836
2024-06-01,Australia,Coconut Kernel Products,1961802
2024-07-01,Australia,Coconut Kernel Products,1627746
2024-08-01,Australia,Coconut Kernel Products,1429873
2024-09-01,Australia,Coconut Kernel Products,1629016
2024-10-01,Australia,Coconut Kernel Products,1482639
2024-11-01,Australia,Coconut Kernel Products,1958445
2024-12-01,Australia,Coconut Kernel Products,1784792
2020-01-01,Australia,Coconut Shell Products,25338
2020-02-01,Australia,Coconut Shell Products,56666
2020-03-01,Australia,Coconut Shell Products,40663.5
2020-04-01,Australia,Coconut Shell Products,24661
2020-05-01,Australia,Coconut Shell Products,36880
2020-06-01,Australia,Coconut Shell Products,46869
2020-07-01,Australia,Coconut Shell Products,1784
2020-08-01,Australia,Coconut Shell Products,84130
2020-09-01,Australia,Coconut Shell Products,78437
2020-10-01,Australia,Coconut Shell Products,96621.5
2020-11-01,Australia,Coconut Shell Products,114806
2020-12-01,Australia,Coconut Shell Products,51275
2021-01-01,Australia,Coconut Shell Products,371922
2021-02-01,Australia,Coconut Shell Products,93775
2021-03-01,Australia,Coconut Shell Products,115973
2021-04-01,Australia,Coconut Shell Products,41971
2021-05-01,Australia,Coconut Shell Products,94562
2021-06-01,Australia,Coconut Shell Products,136219
2021-07-01,Australia,Coconut Shell Products,151107
2021-08-01,Australia,Coconut Shell Products,89408
2021-09-01,Australia,Coconut Shell Products,187693
2021-10-01,Australia,Coconut Shell Products,134679
2021-11-01,Australia,Coconut Shell Products,269775
2021-12-01,Australia,Coconut Shell Products,496334
2022-01-01,Australia,Coconut Shell Products,239864
2022-02-01,Australia,Coconut Shell Products,183788
2022-03-01,Australia,Coconut Shell Products,135629
2022-04-01,Australia,Coconut Shell Products,454634
2022-05-01,Australia,Coconut Shell Products,282993
2022-06-01,Australia,Coconut Shell Products,478417
2022-07-01,Australia,Coconut Shell Products,304631
2022-08-01,Australia,Coconut Shell Products,193802
2022-09-01,Australia,Coconut Shell Products,298571
2022-10-01,Australia,Coconut Shell Products,133747
2022-11-01,Australia,Coconut Shell Products,138423
2022-12-01,Australia,Coconut Shell Products,437304
2023-01-01,Australia,Coconut Shell Products,311203
2023-02-01,Australia,Coconut Shell Products,185102
2023-03-01,Australia,Coconut Shell Products,506997
2023-04-01,Australia,Coconut Shell Products,160665
2023-05-01,Australia,Coconut Shell Products,126179
2023-06-01,Australia,Coconut Shell Products,414407
2023-07-01,Australia,Coconut Shell Products,266
2023-08-01,Australia,Coconut Shell Products,260674
2023-09-01,Australia,Coconut Shell Products,274254
2023-10-01,Australia,Coconut Shell Products,287834
2023-11-01,Australia,Coconut Shell Products,52266
2023-12-01,Australia,Coconut Shell Products,87728
2024-01-01,Australia,Coconut Shell Products,37160
2024-02-01,Australia,Coconut Shell Products,114174
2024-03-01,Australia,Coconut Shell Products,115280
2024-04-01,Australia,Coconut Shell Products,314782
2024-05-01,Australia,Coconut Shell Products,251193
2024-06-01,Australia,Coconut Shell Products,109983
2024-07-01,Australia,Coconut Shell Products,99095
2024-08-01,Australia,Coconut Shell Products,221864
2024-09-01,Australia,Coconut Shell Products,193759
2024-10-01,Australia,Coconut Shell Products,193298
2024-11-01,Australia,Coconut Shell Products,41025
2024-12-01,Australia,Coconut Shell Products,87859
2020-01-01,Australia,Coffee,1754
2020-02-01,Australia,Coffee,6164
2020-03-01,Australia,Coffee,687
2020-04-01,Australia,Coffee,3361.333333
2020-05-01,Australia,Coffee,6035.666667
2020-06-01,Australia,Coffee,8710
2020-07-01,Australia,Coffee,2902
2020-08-01,Australia,Coffee,12432
2020-09-01,Australia,Coffee,6228
2020-10-01,Australia,Coffee,3090
2020-11-01,Australia,Coffee,5194
2020-12-01,Australia,Coffee,1655
2021-01-01,Australia,Coffee,47
2021-02-01,Australia,Coffee,16875
2021-03-01,Australia,Coffee,2749
2021-04-01,Australia,Coffee,3069
2021-05-01,Australia,Coffee,5788.5
2021-06-01,Australia,Coffee,8508
2021-07-01,Australia,Coffee,3417
2021-08-01,Australia,Coffee,6068
2021-09-01,Australia,Coffee,1641
2021-10-01,Australia,Coffee,329
2021-11-01,Australia,Coffee,5229
2021-12-01,Australia,Coffee,6630
2022-01-01,Australia,Coffee,4856
2022-02-01,Australia,Coffee,6485
2022-03-01,Australia,Coffee,4232
2022-04-01,Australia,Coffee,5687
2022-05-01,Australia,Coffee,7541
2022-06-01,Australia,Coffee,3979
2022-07-01,Australia,Coffee,6075
2022-08-01,Australia,Coffee,3056
2022-09-01,Australia,Coffee,5002
2022-10-01,Australia,Coffee,7379
2022-11-01,Australia,Coffee,2056
2022-12-01,Australia,Coffee,3585
2023-01-01,Australia,Coffee,1856
2023-02-01,Australia,Coffee,783
2023-03-01,Australia,Coffee,499
2023-04-01,Australia,Coffee,2547
2023-05-01,Australia,Coffee,6187
2023-06-01,Australia,Coffee,5525
2023-07-01,Australia,Coffee,2359
2023-08-01,Australia,Coffee,9785
2023-09-01,Australia,Coffee,5803.5
2023-10-01,Australia,Coffee,1822
2023-11-01,Australia,Coffee,2975
2023-12-01,Australia,Coffee,642
2024-01-01,Australia,Coffee,1267
2024-02-01,Australia,Coffee,3785
2024-03-01,Australia,Coffee,2271
2024-04-01,Australia,Coffee,4058
2024-05-01,Australia,Coffee,2536
2024-06-01,Australia,Coffee,3460
2024-07-01,Australia,Coffee,2967
2024-08-01,Australia,Coffee,2063
2024-09-01,Australia,Coffee,1366
2024-10-01,Australia,Coffee,2803
2024-11-01,Australia,Coffee,1240
2024-12-01,Australia,Coffee,6996
2020-01-01,Australia,Edible Fish Products,43918
2020-02-01,Australia,Edible Fish Products,48512
2020-03-01,Australia,Edible Fish Products,60189
2020-04-01,Australia,Edible Fish Products,2870
2020-05-01,Australia,Edible Fish Products,124448
2020-06-01,Australia,Edible Fish Products,96692
2020-07-01,Australia,Edible Fish Products,102724
2020-08-01,Australia,Edible Fish Products,120545
2020-09-01,Australia,Edible Fish Products,126906
2020-10-01,Australia,Edible Fish Products,102137
2020-11-01,Australia,Edible Fish Products,65489
2020-12-01,Australia,Edible Fish Products,276813
2021-01-01,Australia,Edible Fish Products,98439
2021-02-01,Australia,Edible Fish Products,205434
2021-03-01,Australia,Edible Fish Products,105916
2021-04-01,Australia,Edible Fish Products,71937
2021-05-01,Australia,Edible Fish Products,97667
2021-06-01,Australia,Edible Fish Products,173466
2021-07-01,Australia,Edible Fish Products,429141
2021-08-01,Australia,Edible Fish Products,197853
2021-09-01,Australia,Edible Fish Products,91952
2021-10-01,Australia,Edible Fish Products,108886
2021-11-01,Australia,Edible Fish Products,301518
2021-12-01,Australia,Edible Fish Products,361927
2022-01-01,Australia,Edible Fish Products,61981
2022-02-01,Australia,Edible Fish Products,89339
2022-03-01,Australia,Edible Fish Products,174078
2022-04-01,Australia,Edible Fish Products,346158
2022-05-01,Australia,Edible Fish Products,84108
2022-06-01,Australia,Edible Fish Products,50060
2022-07-01,Australia,Edible Fish Products,71451
2022-08-01,Australia,Edible Fish Products,1280512
2022-09-01,Australia,Edible Fish Products,381721
2022-10-01,Australia,Edible Fish Products,440946
2022-11-01,Australia,Edible Fish Products,364814
2022-12-01,Australia,Edible Fish Products,524079
2023-01-01,Australia,Edible Fish Products,566362
2023-02-01,Australia,Edible Fish Products,495907
2023-03-01,Australia,Edible Fish Products,1272065
2023-04-01,Australia,Edible Fish Products,455972
2023-05-01,Australia,Edible Fish Products,46460
2023-06-01,Australia,Edible Fish Products,932246
2023-07-01,Australia,Edible Fish Products,284354
2023-08-01,Australia,Edible Fish Products,301478
2023-09-01,Australia,Edible Fish Products,525693
2023-10-01,Australia,Edible Fish Products,477679
2023-11-01,Australia,Edible Fish Products,189413
2023-12-01,Australia,Edible Fish Products,490468
2024-01-01,Australia,Edible Fish Products,265795
2024-02-01,Australia,Edible Fish Products,351731
2024-03-01,Australia,Edible Fish Products,462686
2024-04-01,Australia,Edible Fish Products,401839
2024-05-01,Australia,Edible Fish Products,141474
2024-06-01,Australia,Edible Fish Products,238886
2024-07-01,Australia,Edible Fish Products,782931
2024-08-01,Australia,Edible Fish Products,189237
2024-09-01,Australia,Edible Fish Products,323742
2024-10-01,Australia,Edible Fish Products,27756
2024-11-01,Australia,Edible Fish Products,493670
2024-12-01,Australia,Edible Fish Products,128508
2020-01-01,Australia,Electrical & Electronic Products,285878
2020-02-01,Australia,Electrical & Electronic Products,208192
2020-03-01,Australia,Electrical & Electronic Products,189027
2020-04-01,Australia,Electrical & Electronic Products,92322
2020-05-01,Australia,Electrical & Electronic Products,322513
2020-06-01,Australia,Electrical & Electronic Products,476910
2020-07-01,Australia,Electrical & Electronic Products,340818
2020-08-01,Australia,Electrical & Electronic Products,464596
2020-09-01,Australia,Electrical & Electronic Products,582039
2020-10-01,Australia,Electrical & Electronic Products,111858
2020-11-01,Australia,Electrical & Electronic Products,603936
2020-12-01,Australia,Electrical & Electronic Products,577584
2021-01-01,Australia,Electrical & Electronic Products,191650
2021-02-01,Australia,Electrical & Electronic Products,184846
2021-03-01,Australia,Electrical & Electronic Products,260159
2021-04-01,Australia,Electrical & Electronic Products,142825
2021-05-01,Australia,Electrical & Electronic Products,413346
2021-06-01,Australia,Electrical & Electronic Products,594824
2021-07-01,Australia,Electrical & Electronic Products,577154
2021-08-01,Australia,Electrical & Electronic Products,530191
2021-09-01,Australia,Electrical & Electronic Products,312252
2021-10-01,Australia,Electrical & Electronic Products,326659
2021-11-01,Australia,Electrical & Electronic Products,571447
2021-12-01,Australia,Electrical & Electronic Products,175402
2022-01-01,Australia,Electrical & Electronic Products,474380
2022-02-01,Australia,Electrical & Electronic Products,209696
2022-03-01,Australia,Electrical & Electronic Products,552723
2022-04-01,Australia,Electrical & Electronic Products,370260
2022-05-01,Australia,Electrical & Electronic Products,600155
2022-06-01,Australia,Electrical & Electronic Products,655933
2022-07-01,Australia,Electrical & Electronic Products,454856
2022-08-01,Australia,Electrical & Electronic Products,386844
2022-09-01,Australia,Electrical & Electronic Products,586418
2022-10-01,Australia,Electrical & Electronic Products,679329
2022-11-01,Australia,Electrical & Electronic Products,1035533
2022-12-01,Australia,Electrical & Electronic Products,353760
2023-01-01,Australia,Electrical & Electronic Products,408172
2023-02-01,Australia,Electrical & Electronic Products,307016
2023-03-01,Australia,Electrical & Electronic Products,530845
2023-04-01,Australia,Electrical & Electronic Products,569094
2023-05-01,Australia,Electrical & Electronic Products,399380
2023-06-01,Australia,Electrical & Electronic Products,722502
2023-07-01,Australia,Electrical & Electronic Products,332654
2023-08-01,Australia,Electrical & Electronic Products,218554
2023-09-01,Australia,Electrical & Electronic Products,982090
2023-10-01,Australia,Electrical & Electronic Products,625225
2023-11-01,Australia,Electrical & Electronic Products,788187
2023-12-01,Australia,Electrical & Electronic Products,898012
2024-01-01,Australia,Electrical & Electronic Products,399901
2024-02-01,Australia,Electrical & Electronic Products,371170
2024-03-01,Australia,Electrical & Electronic Products,594285
2024-04-01,Australia,Electrical & Electronic Products,762472
2024-05-01,Australia,Electrical & Electronic Products,260928
2024-06-01,Australia,Electrical & Electronic Products,912462
2024-07-01,Australia,Electrical & Electronic Products,326910
2024-08-01,Australia,Electrical & Electronic Products,446821
2024-09-01,Australia,Electrical & Electronic Products,305760
2024-10-01,Australia,Electrical & Electronic Products,357398
2024-11-01,Australia,Electrical & Electronic Products,333572
2024-12-01,Australia,Electrical & Electronic Products,813686
2020-01-01,Australia,Foliage,42966
2020-02-01,Australia,Foliage,43995
2020-03-01,Australia,Foliage,41860
2020-04-01,Australia,Foliage,14108
2020-05-01,Australia,Foliage,19414
2020-06-01,Australia,Foliage,80366
2020-07-01,Australia,Foliage,35789
2020-08-01,Australia,Foliage,43914
2020-09-01,Australia,Foliage,40452
2020-10-01,Australia,Foliage,52305
2020-11-01,Australia,Foliage,44390
2020-12-01,Australia,Foliage,69862
2021-01-01,Australia,Foliage,73024
2021-02-01,Australia,Foliage,127335
2021-03-01,Australia,Foliage,83735
2021-04-01,Australia,Foliage,63994
2021-05-01,Australia,Foliage,54812
2021-06-01,Australia,Foliage,124903
2021-07-01,Australia,Foliage,160519
2021-08-01,Australia,Foliage,96560
2021-09-01,Australia,Foliage,75488
2021-10-01,Australia,Foliage,95495
2021-11-01,Australia,Foliage,94840
2021-12-01,Australia,Foliage,95929
2022-01-01,Australia,Foliage,82726
2022-02-01,Australia,Foliage,79079
2022-03-01,Australia,Foliage,124321
2022-04-01,Australia,Foliage,51837
2022-05-01,Australia,Foliage,66530
2022-06-01,Australia,Foliage,77675
2022-07-01,Australia,Foliage,89656
2022-08-01,Australia,Foliage,90645
2022-09-01,Australia,Foliage,66840
2022-10-01,Australia,Foliage,68758
2022-11-01,Australia,Foliage,51883
2022-12-01,Australia,Foliage,55598
2023-01-01,Australia,Foliage,85279
2023-02-01,Australia,Foliage,99161
2023-03-01,Australia,Foliage,124204
2023-04-01,Australia,Foliage,37983
2023-05-01,Australia,Foliage,78098
2023-06-01,Australia,Foliage,46904
2023-07-01,Australia,Foliage,47548
2023-08-01,Australia,Foliage,57510
2023-09-01,Australia,Foliage,87224
2023-10-01,Australia,Foliage,107147
2023-11-01,Australia,Foliage,95303
2023-12-01,Australia,Foliage,95371
2024-01-01,Australia,Foliage,110695
2024-02-01,Australia,Foliage,38053
2024-03-01,Australia,Foliage,93138
2024-04-01,Australia,Foliage,100890
2024-05-01,Australia,Foliage,127116
2024-06-01,Australia,Foliage,57717
2024-07-01,Australia,Foliage,80148
2024-08-01,Australia,Foliage,77516
2024-09-01,Australia,Foliage,67728
2024-10-01,Australia,Foliage,55961
2024-11-01,Australia,Foliage,50937
2024-12-01,Australia,Foliage,96658
2020-01-01,Australia,Footwear,21721
2020-02-01,Australia,Footwear,53
2020-03-01,Australia,Footwear,33020
2020-04-01,Australia,Footwear,29
2020-05-01,Australia,Footwear,826
2020-06-01,Australia,Footwear,53004
2020-07-01,Australia,Footwear,105182
2020-08-01,Australia,Footwear,48766
2020-09-01,Australia,Footwear,41009.5
2020-10-01,Australia,Footwear,33253
2020-11-01,Australia,Footwear,28354
2020-12-01,Australia,Footwear,45275
2021-01-01,Australia,Footwear,43999
2021-02-01,Australia,Footwear,10
2021-03-01,Australia,Footwear,32800
2021-04-01,Australia,Footwear,31913
2021-05-01,Australia,Footwear,71
2021-06-01,Australia,Footwear,9660.5
2021-07-01,Australia,Footwear,19250
2021-08-01,Australia,Footwear,32279
2021-09-01,Australia,Footwear,16159.5
2021-10-01,Australia,Footwear,40
2021-11-01,Australia,Footwear,19345
2021-12-01,Australia,Footwear,38650
2022-01-01,Australia,Footwear,166
2022-02-01,Australia,Footwear,140164.5
2022-03-01,Australia,Footwear,280163
2022-04-01,Australia,Footwear,31898
2022-05-01,Australia,Footwear,42615.5
2022-06-01,Australia,Footwear,53333
2022-07-01,Australia,Footwear,74395
2022-08-01,Australia,Footwear,29
2022-09-01,Australia,Footwear,42793
2022-10-01,Australia,Footwear,3085
2022-11-01,Australia,Footwear,264544
2022-12-01,Australia,Footwear,360783
2023-01-01,Australia,Footwear,110746
2023-02-01,Australia,Footwear,46304
2023-03-01,Australia,Footwear,24646.5
2023-04-01,Australia,Footwear,2989
2023-05-01,Australia,Footwear,31
2023-06-01,Australia,Footwear,20
2023-07-01,Australia,Footwear,39412
2023-08-01,Australia,Footwear,28090
2023-09-01,Australia,Footwear,63436
2023-10-01,Australia,Footwear,1641
2023-11-01,Australia,Footwear,13430
2023-12-01,Australia,Footwear,4302
2024-01-01,Australia,Footwear,99022
2024-02-01,Australia,Footwear,14134
2024-03-01,Australia,Footwear,1463
2024-04-01,Australia,Footwear,187
2024-05-01,Australia,Footwear,3730
2024-06-01,Australia,Footwear,2633
2024-07-01,Australia,Footwear,1536
2024-08-01,Australia,Footwear,28265
2024-09-01,Australia,Footwear,7287
2024-10-01,Australia,Footwear,69391
2024-11-01,Australia,Footwear,53770
2024-12-01,Australia,Footwear,21729
2020-01-01,Australia,Fruits,1553
2020-02-01,Australia,Fruits,3300
2020-03-01,Australia,Fruits,15730
2020-04-01,Australia,Fruits,7888
2020-05-01,Australia,Fruits,24001
2020-06-01,Australia,Fruits,4177
2020-07-01,Australia,Fruits,11643
2020-08-01,Australia,Fruits,29585
2020-09-01,Australia,Fruits,12322
2020-10-01,Australia,Fruits,8407
2020-11-01,Australia,Fruits,12948
2020-12-01,Australia,Fruits,11059
2021-01-01,Australia,Fruits,2699241
2021-02-01,Australia,Fruits,2551105
2021-03-01,Australia,Fruits,3354961
2021-04-01,Australia,Fruits,2825830
2021-05-01,Australia,Fruits,2769963
2021-06-01,Australia,Fruits,2833757
2021-07-01,Australia,Fruits,3985871
2021-08-01,Australia,Fruits,3552151
2021-09-01,Australia,Fruits,2948869
2021-10-01,Australia,Fruits,3190891
2021-11-01,Australia,Fruits,4044188
2021-12-01,Australia,Fruits,3553047
2022-01-01,Australia,Fruits,14939
